zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
68783,2896.950312515822,6007.0540549538355,-74.73161,48.89044,3.8210833,36.29552,12.968531,13.447174,9.112768,12.724714,2.4919138,12.091033,8.99561,3.9080641,4.785855,1.490108,3.0510886,4.4357505,-4.181261,2.8459818,2.7624748,2.778491,hiphop
60613,2306.891059607127,5000.432768996519,-75.62651,91.01366,9.83432,25.111557,11.793616,10.168802,0.11760913,8.224965,1.6325192,0.48827615,1.8103347,5.4946136,1.3010279,1.1449482,-1.1759856,0.39030683,-1.2030305,-2.0509996,-1.1986288,-2.6345057,hiphop
52084,2145.890945678912,4529.893202670785,-148.12137,90.56766,-0.2753232,28.855238,19.306164,15.245031,4.2814665,15.519956,1.2726043,11.129077,8.849079,6.3161726,1.6312523,1.4264015,-3.4119391,1.1954083,-0.72351354,0.78173167,-0.45094883,1.7203566,hiphop
52096,2047.175419566602,4553.073396262326,-58.496304,103.04963,-7.211679,44.861687,-8.600805,12.351103,-13.74184,19.971472,-13.119665,17.136522,-3.943918,15.57406,-0.45318213,6.926793,-6.032184,5.6364055,-3.1755672,1.814202,-2.5621521,0.11353208,hiphop
80072,3297.9029244411563,7079.552627882105,-59.285686,36.266666,39.83191,49.966923,10.147771,16.897055,9.780291,4.4464784,2.4262033,1.7045094,2.370553,3.9136555,3.1900172,2.6282756,3.2219524,1.4744266,-0.69306046,-3.158557,-2.099161,-2.3765256,hiphop
83116,2284.341189135125,4663.012638667344,-67.46242,94.848274,-38.84963,37.63342,-12.246916,36.890297,-12.640727,18.295763,-8.845362,17.97754,-7.2741294,9.713927,-8.736391,4.5038996,-7.5942483,0.21276455,-4.881601,4.845163,-1.9947599,-0.73819834,hiphop
95181,2507.355264123504,4457.421985973011,-268.93677,79.907776,-16.974983,19.053913,2.3454301,-7.1083302,4.7731466,-7.5943713,-10.017847,10.818717,-2.768313,-5.481198,2.299792,-6.888412,0.39215332,-1.9245324,-8.534197,-3.2074518,-4.3392024,-1.4619552,hiphop
46495,2355.838782301562,5177.219867042489,-101.071526,72.41138,-2.3714325,46.025475,5.5287857,24.215315,3.5469203,14.532065,5.650925,13.52277,4.9679728,9.913981,2.9338574,-3.011142,-1.2484565,2.3096156,-2.816137,1.7621337,0.8564974,-4.3606477,hiphop
69160,2827.4503871683432,6197.057852909483,-100.84442,64.227585,12.814461,26.545551,12.658401,12.176756,2.396233,18.495615,1.5657251,12.027027,-1.5520723,6.7103076,3.8736317,3.0808942,1.7625957,4.565472,-2.3719354,5.457307,2.7904294,3.6488397,hiphop
52928,2083.4389005825383,4479.439167633411,-198.95903,92.613266,-19.521547,39.53248,-0.63655454,33.590065,-6.464646,27.523464,-2.3977447,14.9951935,-2.9880154,14.893807,-3.3824213,9.287605,0.83695704,8.286408,-0.58554167,-1.616231,1.2546011,3.045683,hiphop
41735,1949.4353476261645,4219.933260676479,-133.19142,93.953705,-2.2407176,50.202217,12.499554,15.040485,11.499115,10.249599,7.9568863,10.791148,1.9635904,5.197947,1.0622269,2.1670432,-1.5164307,-0.45047003,-2.465219,-3.8745015,-1.7067007,-2.7685041,hiphop
104412,2735.6851447731715,5419.747351272476,-92.6457,77.41155,-32.758095,54.586475,-13.199568,33.6607,-12.074936,28.02354,-11.95462,18.832197,-6.661866,13.044241,-7.011974,7.071403,-4.5381117,6.490718,-2.9716399,3.7051656,-5.4085383,-4.21036,hiphop
75444,2693.217660121341,5976.55684037642,-120.94079,77.27129,29.06561,10.437188,3.5667598,5.368397,5.198556,-0.8017177,1.3497726,2.302974,3.0739124,1.1976856,-0.6719622,-4.940569,-0.06167852,-4.4861,-2.215482,-1.3785951,-3.0809286,-7.357733,hiphop
70021,2457.2400884546137,5319.8186146129265,-182.98642,95.955444,43.948254,13.522107,5.9876814,-3.0193436,3.0836813,-9.802795,-3.7693412,5.308352,-1.0465813,7.5438075,5.855525,-0.2976542,0.49955556,0.7631258,-5.5287404,-5.2310967,-3.3074722,-5.0854063,hiphop
73455,2367.639173778173,5016.46193218895,-121.9977,89.62222,-25.78171,40.958427,-4.2911835,27.560095,-15.568068,22.402187,-10.835224,19.812077,-8.643745,19.082935,-8.475936,9.424949,-3.395702,0.978049,-5.6407003,2.0069945,-4.3223896,1.8813183,hiphop
63387,2544.7011695771357,5683.4499845925175,-66.12838,74.913,20.638704,39.30214,8.165499,15.136998,-0.37553477,5.5735135,1.4621952,-0.64992887,-1.5591094,1.4431081,-2.4078414,-2.1948066,-4.3242598,-4.4145594,-5.1266084,-4.293459,-6.3408685,-5.016051,hiphop
50951,1825.7919934436593,4011.2377193300463,-192.50862,113.1928,-6.349788,39.58106,-9.180209,17.197962,-19.102736,12.200299,-15.470201,9.694094,-10.955242,12.916769,-7.2863293,8.491093,-4.163882,0.97192055,-7.134643,1.1893916,-1.182842,-1.2998326,jazz
30663,1304.644766298671,2724.341556699536,-189.98238,134.4189,-25.65002,45.729492,8.180401,21.443512,-4.5859437,14.390951,-12.663227,10.280889,-7.9422946,-1.1352854,-5.0534286,2.4141681,-5.013869,-2.1558053,-4.2381005,1.8452001,-0.4446252,-4.774385,jazz
78399,2875.155262931994,6139.435961517546,-178.03918,61.93402,1.4865075,36.045277,7.5827274,5.1545825,-0.9087882,2.9489565,1.4483312,2.140209,5.1761236,2.027973,0.51819277,6.528275,2.6016333,4.851193,7.9307103,4.5300603,-1.6014934,3.73127,jazz
173395,4135.738578404693,8257.483788156178,-156.65347,22.764954,10.472781,24.154434,10.1406765,2.9690418,2.4916868,0.48640978,2.6901162,1.2295191,3.3203456,-7.8132567,1.1047308,1.879782,2.3282378,0.71682113,2.9861107,1.0177085,7.6097193,-2.0569491,jazz
40552,1382.8810942210137,2833.0734075913574,-204.40417,138.56189,-10.771314,46.53164,-22.29658,9.673997,-11.094678,-17.792824,-7.586764,-1.6089368,-7.659105,-1.0280561,-9.978245,-6.6652007,-3.8621943,-5.0645213,-2.0323238,-0.26289323,-3.186623,-2.4351888,jazz
63304,2415.076791967096,5136.026999347448,-149.20642,79.080246,2.012954,27.603146,0.32049337,1.7403431,-3.6078992,-0.16264433,-5.034277,1.2452917,1.1467863,-0.6147798,1.8223752,-2.055651,-6.004061,-4.9235635,-3.9600585,-3.5654554,-0.861239,-2.1855767,jazz
99179,3393.080458875416,7233.19944306482,-125.98233,56.6312,23.469534,23.709396,-0.29916176,7.154333,0.1817878,-0.8391556,-4.152693,-1.8885247,2.527489,0.5238576,0.92152727,0.04056166,2.916445,0.12762149,1.3210764,0.37260783,-6.131823,-4.948431,jazz
36347,1317.0269708114622,2778.8906725819315,-179.8,147.75925,-20.459307,58.603146,-23.800596,2.4622693,-3.1939616,-9.31117,-5.7639184,-0.42221358,-8.364213,3.0939603,-6.8591566,-4.3855066,-1.1783726,-4.2639933,-0.5543867,-3.583771,1.4945902,-0.612752,jazz
66362,3026.5185290322397,7277.273396715487,-228.37268,67.55174,37.070744,21.323816,17.05992,10.132071,10.780066,8.01709,2.0439801,0.28312108,2.4854755,3.8430884,1.5900073,2.8501709,0.05894037,-0.20794095,2.2982326,3.2906282,4.05468,-0.18576433,jazz
35883,1875.1521594572132,4292.518307714618,-217.63109,105.63396,19.31233,28.34839,8.6548195,0.14195946,6.365217,-2.540636,-12.9904175,-11.146649,-6.15667,-7.739082,0.42071104,-1.2591243,1.7055953,-2.3079405,-3.8136706,-3.6811101,0.58164144,0.5806901,jazz
58145,1993.4129867783477,4248.252836789443,-192.11354,105.56805,-26.025103,40.168938,-6.658171,26.505716,-10.386098,18.473986,-13.997671,14.939582,-12.698396,9.578537,-5.196664,7.836461,-3.85859,12.365723,-1.1080303,-0.7814651,-2.9835045,0.3551473,jazz
66652,1617.4093844354447,3103.562413899362,-216.33937,135.02339,-35.487026,61.59968,-14.557849,11.047007,1.2091361,10.954964,-8.300717,-1.4434447,0.11894926,8.277705,-4.579705,0.5780763,-6.10009,0.20015933,-0.6007455,-5.046079,-1.255851,-7.220031,jazz
28249,937.3823871861689,1763.0913754350347,-231.30544,174.38911,-19.749825,47.356167,-1.9784801,6.6674757,-1.1242002,-5.498751,-13.734885,-3.6913345,-6.30847,-1.4986192,-2.6352468,-7.2728014,-2.315207,1.0291826,-1.1133436,-8.564612,-4.049292,-3.9139066,jazz
40666,1522.089431119844,3252.079896860499,-305.46542,121.930756,2.6112554,36.931583,-8.55587,17.913818,-9.265581,10.559932,-9.934749,2.3150363,-12.682135,0.31063485,-8.614855,2.59407,-6.972399,-2.9206767,-4.6487904,-3.2457767,-4.444702,-3.9541616,jazz
49646,1854.1337840481792,4031.4136478574537,-233.78688,108.44886,-10.692216,38.697773,-10.757062,14.163576,-16.255836,10.371212,-20.810993,10.070446,-12.022905,7.7604136,-12.027533,3.3738852,-6.360834,3.9772856,-1.2831216,-3.8243003,-6.225013,-4.951278,jazz
36403,1353.9940370893112,2830.3671852341936,-177.28923,144.3211,-17.248318,55.66755,-21.235044,0.34852836,-1.5764655,-10.412313,-5.180941,-0.510254,-8.733682,3.8595116,-7.9607005,-3.01448,-2.7411127,-2.6054983,-2.2250628,-1.9552921,-0.030367468,0.756865,jazz
65847,2235.248011846126,4683.488333363544,-232.95949,93.831406,-16.192347,49.59152,-13.951521,13.500867,-11.832385,13.296761,-25.825914,17.3828,-13.318089,9.286799,-5.4947667,1.928134,-14.406499,2.5930316,-11.484405,-1.2346424,-5.207075,-3.8731647,jazz
56843,1761.2131331366036,3462.7322451421114,-173.19873,111.66873,-35.907608,45.83885,-11.437208,19.691477,-8.0762,17.946383,-8.960495,14.693589,-10.340892,4.6789823,-11.800858,3.2474084,-7.9790444,0.101947546,-3.5761983,-0.43275744,-2.108997,-4.892625,jazz
42915,2049.705424466469,4562.441089037123,-165.51665,87.274956,24.825937,28.404274,-2.7653043,-1.3249933,-14.071616,-4.7584043,-19.20224,-0.6024587,-11.948311,-8.32714,-8.228105,-0.42032924,-6.421836,-1.5319237,2.017572,-0.4492903,-0.90894735,1.5428519,jazz
25007,844.1729949398232,1608.811720562645,-261.90652,182.52736,-16.897036,49.85529,-1.2192472,6.3459144,5.9968743,-8.876316,-10.31459,-3.2035525,-5.370092,-3.5455363,-2.8951979,-7.470301,-0.54188514,1.1262039,-1.9721327,-5.219657,-1.8623416,-3.5038104,jazz
50695,1337.7771038204241,2754.5096908533933,-235.76547,144.76729,-22.57307,62.554108,-9.306329,2.0314906,-0.33484802,1.9981349,5.536539,0.30647448,9.452854,2.9002879,2.5636392,8.440722,-2.3174849,2.5718155,-0.05388976,-1.62544,3.2587996,-1.3106263,jazz
27503,1077.2680007298766,2111.702776065835,-366.40805,131.7068,16.492447,36.311733,5.0585756,14.66926,-6.1693215,4.7203717,-9.5893755,-1.298897,-2.6979904,1.573121,-2.2846925,-0.19031422,-3.2673082,-4.686544,-3.569052,-3.9660828,-1.8257629,-0.92711234,jazz
52712,1804.797637415882,3646.755365429234,-141.05447,110.755295,-27.479687,51.97261,-8.659801,28.61282,-1.6032468,9.656118,-11.177464,6.5117564,-9.409139,-0.123499565,-4.9262433,-0.16181086,-2.6677043,-1.863787,-0.02029091,-4.2446775,-4.226456,-5.646439,jazz
43027,1171.8345898377106,2019.0500493945765,-358.2756,137.95386,-10.996045,20.851852,1.9459178,-3.40978,-11.533094,-3.2747335,-11.018584,-8.3876295,-7.478257,-0.99609226,-6.7370696,2.3955073,-2.6338346,-0.28783256,-1.439986,-1.6889193,0.9065541,4.427605,jazz
41585,1787.7638893804722,3905.2287444714325,-322.43484,90.67424,27.020731,37.84383,19.696077,4.6111484,3.071033,7.9741745,1.931069,2.0824645,0.44003177,4.8904376,13.061074,0.40732196,-0.72353923,4.7145777,1.2368988,-3.7502084,1.6869793,0.3935285,jazz
44748,1725.6171874007612,3504.599586716937,-168.13133,108.280045,-14.153984,30.439228,3.8875542,4.6804056,3.1929495,1.9267527,-1.1429434,0.2342341,-5.2528405,-2.556729,-7.2262635,2.7854693,-7.1125894,-4.674391,-4.038205,-1.6154608,-2.0229168,-5.0435376,jazz
40540,1344.620126251234,2773.0951933185906,-206.79466,141.81705,-13.789802,49.32459,-24.800512,11.800833,-12.790981,-16.550762,-8.390812,-1.2141533,-7.66074,-1.3785272,-9.349154,-7.5013804,-2.871112,-6.1422997,-0.93982565,-1.2982665,-2.2419665,-3.2707608,jazz
34738,1427.9245373060999,2730.2785922092517,-190.4065,129.51294,-7.8296256,20.722414,2.1996527,7.790333,6.186309,1.3470628,-1.5960294,2.0170784,-1.99095,1.1614685,-1.3529067,6.412072,-0.19784161,-1.5667161,2.2386713,2.0398612,0.17610659,1.19004,jazz
40489,1790.2436399601122,4398.1775553763055,-217.6363,112.63075,12.674139,39.518566,-9.819438,17.37019,-12.366684,20.703709,-18.293846,16.35072,-10.01516,9.042705,-6.8784313,7.313042,-4.7841625,8.5594635,-2.779625,1.2767957,-0.3562188,0.34986547,jazz
38372,1268.2111446451988,2486.5520433040892,-246.27446,120.21053,-0.97663724,30.696606,0.17293729,23.16143,0.431388,9.16699,-0.56214046,5.726498,-3.7532175,4.230339,-0.28523368,7.447655,0.70549506,7.0812564,0.88288426,0.974251,1.7270815,-1.3540725,jazz
54480,2486.0099199626684,5797.288135213589,-54.897835,77.32104,8.338181,31.679049,11.310492,11.735436,7.8756266,13.472068,-2.214122,5.590561,1.5235485,7.4191575,-0.9225682,1.6063809,-6.04701,1.2126089,3.2296352,2.9549875,2.4378672,1.9185343,jazz
63554,2503.5410170407163,5155.861527515951,-141.47615,70.87622,-0.52493143,33.56337,1.4298357,-9.165381,0.7725241,0.54355246,-9.180862,-2.561381,4.0683784,-2.233298,-0.69560087,-0.82570773,-6.471281,-5.9753003,-4.225409,-3.2325714,-4.078712,-6.5743585,jazz
28215,971.5184947924256,1795.6992731293503,-228.37427,170.41562,-16.073599,43.945484,1.0996214,3.99702,1.0797179,-7.204539,-12.516271,-4.4182024,-6.0617275,-1.331518,-3.1522162,-6.4780526,-3.3078964,2.1470585,-2.3049188,-7.360668,-5.1962657,-2.8602993,jazz
28054,1169.439675583144,2443.793730060905,-261.82486,139.53577,-17.112345,49.890068,-5.863272,19.849518,1.8529831,5.711822,-7.8363423,-0.4240021,-1.2595347,-2.1943367,4.457131,-0.32105994,0.101995744,-0.27949697,1.986429,-2.63704,-1.1560916,-5.373376,jazz
100418,2959.1578862773017,6065.55192774797,-299.35794,60.763916,32.084476,25.690989,7.444089,-1.2945149,1.858476,5.2545347,-5.537015,-3.0922527,3.652198,-2.3015046,0.8900211,3.3173156,7.252861,5.930814,-8.256166,-0.46346274,1.9873985,-7.0047293,jazz
28392,1846.8634833838028,4332.179037213602,-340.92114,89.82105,44.526264,28.849882,16.312696,10.603151,6.9968534,0.83877146,6.0855837,7.1257296,5.426,2.7258348,9.359518,5.5758514,3.7749717,3.1574829,0.2880993,-1.377129,-1.5845389,-1.9913074,jazz
71470,2634.043115077565,5561.861495794664,-163.56102,65.98096,5.354576,41.90309,7.0279527,5.4982114,8.927303,2.682466,-0.17861606,5.1627207,10.484863,3.3343606,3.8368475,2.5440438,5.6962132,-1.086054,-1.7644421,-5.1855516,-5.650631,-9.772132,jazz
97787,2860.6831509039876,5605.1610535092805,-131.90504,61.60796,-12.67634,35.07376,-2.1412582,-0.95746475,-4.841936,-4.111722,-3.2795613,2.5008755,6.4012136,3.4144213,-2.8996139,3.227199,-1.3388274,0.87550634,3.6792722,0.64843434,-0.3537157,6.3210807,jazz
33958,1451.8621242970326,3047.4311987927786,-298.75616,112.07628,6.4888206,28.38917,-6.770986,16.645588,-11.80755,12.744363,-8.34097,13.893222,-4.2377253,2.317612,-4.3295817,1.4045435,0.7084858,13.46546,9.408203,6.91038,7.8800097,-1.7789851,jazz
42146,1697.9171784792372,3806.189333037268,-237.67996,108.312355,2.0402815,41.773415,-10.450012,16.938732,-8.598846,12.791259,-9.114673,15.943176,-6.5168295,7.1786127,-8.255826,-0.20215079,-8.687972,-2.2431576,-4.7271266,-3.5129397,1.461925,2.413296,jazz
25041,871.7965368873743,1632.701418847883,-260.38052,180.59885,-15.3519535,48.54308,-0.077719495,5.4333515,6.5955353,-9.1579275,-10.28693,-2.9881873,-5.8197923,-2.9285164,-3.6202674,-6.675961,-1.3550657,1.8960899,-2.6753023,-4.598643,-2.3765159,-3.1127245,jazz
46294,1465.858099684529,2822.465015951276,-259.90985,123.19317,-6.395084,37.57145,-2.9789436,13.065515,-14.084049,5.3091516,-11.972436,3.5174088,-9.638736,5.33709,-7.8372493,3.265076,-0.55111563,2.8901598,-0.025583597,2.100978,1.1095963,2.9331734,jazz
59038,1579.597166735635,2967.9326156897046,-118.444305,122.29463,-12.950322,26.842344,4.370559,6.8966117,-6.817066,-0.3957851,-8.276584,-5.0274334,-4.3593554,0.33117357,-4.525175,2.8415952,-5.1669025,5.3363442,-1.2348737,3.5798879,-0.5133124,0.31711376,jazz
48743,1782.2204674739637,3811.801621864124,-200.00052,117.24073,-12.388027,39.11275,-6.355849,16.52946,-17.309963,13.630979,-17.660389,14.041947,-10.207222,12.1812315,-6.7178392,7.745775,-8.082752,2.6350348,-6.650299,4.865872,0.69305086,0.46517882,jazz
44004,1554.348779839451,3216.3660885839618,-179.60382,124.33756,-29.747341,45.366802,-10.197358,17.78607,-8.814062,12.764595,-10.758047,8.616039,-12.397631,3.3900292,-12.025345,6.5199,-9.862467,-2.8076365,-5.118481,-1.199584,-1.8810965,-5.63177,jazz
65921,1481.5814852961128,2657.4937010585845,-196.93747,152.82791,-36.87057,41.80115,-8.697369,4.4145174,-11.569143,1.4216491,-14.735705,0.47330153,-10.165447,-6.9279685,-6.2499375,-3.7142909,-4.5639644,-6.406652,-2.8932047,-4.862206,-5.882227,-9.122444,jazz
41982,1854.6319159218997,4282.218009081352,-219.79694,100.83247,-1.4313527,41.2765,-0.9436136,23.37852,-11.5095,20.015314,-15.975559,13.942784,-7.9885254,5.7343783,-6.8793445,6.2036986,-5.8124266,0.95248324,-5.162219,3.0562444,2.0919523,0.9577211,jazz
38919,1336.3546002724486,2751.88673687645,-202.82185,145.7447,-23.561142,47.848927,-14.353487,1.6448857,-7.0659094,-11.128287,-4.604305,-3.609321,-3.7902672,2.0428383,0.8476412,-2.0243819,-1.034878,-1.4529269,0.781599,-0.3956786,-2.3374593,-2.013733,jazz
50691,1311.1445630270323,2723.742024361949,-237.3255,146.8242,-24.415497,64.26624,-10.813704,3.2741897,-1.3289601,2.7072976,5.143978,0.40130064,9.623005,2.5155435,3.119006,7.7490354,-1.5282732,1.7393167,0.7831878,-2.44231,4.016751,-1.9916264,jazz
62937,2455.008879715117,5469.5079601460575,-23.793098,82.98356,2.3204925,29.463282,6.617261,6.4766674,-0.70654225,6.2216444,-3.372559,5.657925,-0.36495134,3.1989362,-0.21585414,0.37417924,-1.5756851,1.4696423,-5.3551135,-0.064957775,-1.1610721,-0.048919372,jazz
93025,3029.524006692204,6202.203666527697,-117.26823,56.985897,-2.100188,35.611504,4.705522,3.8937654,11.592542,6.0795307,0.5825818,2.2728043,2.699062,-1.8532667,1.6794043,0.39268085,2.0522196,-1.195417,-1.0621411,-6.2749844,-5.3885856,-4.8695765,jazz
55749,1934.3602751014107,4327.366124836862,-233.11557,105.91353,-2.6636248,37.423096,-8.166695,15.727241,-15.060575,8.373819,-16.369574,8.63824,-9.372576,7.094327,-5.9968596,1.9887942,-5.7236624,-0.937142,-6.908052,-3.7662518,-1.6244075,-2.4380088,jazz
26450,1176.326568022795,2344.729338112674,-413.57648,118.27753,31.093853,40.150208,13.094322,13.939772,-3.7187583,4.74717,-9.887993,-3.0664494,-6.2889943,-3.6193862,-5.2700987,1.1225244,2.8385723,6.6013274,7.9572954,5.0688186,1.6041954,-4.376444,jazz
50067,2215.267218635689,5026.545733033643,-294.05438,84.63629,39.074047,28.61029,14.117953,1.0143458,7.3432846,5.2076173,-3.7476375,-5.0455017,2.226078,-0.57769716,4.209762,0.12360247,0.8379016,-2.1389363,-4.502182,-1.0983554,7.2357097,-0.25750953,jazz
38530,1885.6190151488076,4357.001341357309,-222.99567,102.8713,-1.6640534,45.21429,-6.754358,25.362495,-14.371586,24.249866,-10.413199,11.150229,-9.152708,6.6299024,-7.8272076,9.370801,-3.4354393,2.6748648,-6.210207,0.86569226,-3.4012887,-0.38676304,jazz
52596,1759.6144140848978,3574.320201475493,-146.37517,118.19466,-34.67339,58.782375,-14.961513,34.299007,-6.5911775,13.892897,-14.637518,9.19335,-11.336159,1.0952259,-5.4995685,-0.15550625,-2.1968431,-2.7201533,1.1273845,-5.5927615,-2.7644792,-7.1448135,jazz
66200,2481.5395079724226,5553.985987672018,-50.615826,85.04833,3.5498574,22.806694,-1.5829432,6.1165338,2.354721,3.6508043,-1.8693415,4.3229847,1.039942,0.7945606,-0.7855246,0.36244902,-3.394731,1.411323,0.4122322,3.6455512,-1.3477824,1.2258973,jazz
38863,1295.2393474800776,2695.60563868547,-204.2313,147.6004,-25.210434,49.352486,-15.658069,2.7013867,-7.8496175,-10.641353,-4.802786,-3.6693358,-3.5079236,1.5647383,1.4762619,-2.7308109,-0.28299004,-2.2225702,1.516979,-1.0501512,-1.7721426,-2.4756627,jazz
51512,2289.4808402193494,5243.550127456044,-91.53226,82.666725,12.093825,36.692665,-0.77322346,13.448074,5.648162,9.667838,-3.7435048,1.8151722,1.5047324,1.2590992,0.8051057,4.3877897,0.55622,3.8528633,-0.3032064,0.23201081,1.7619368,1.6642213,jazz
21912,829.6061468763736,1554.3458730604698,-318.75613,162.64056,-16.48992,39.124428,31.428146,15.25803,-0.6904909,5.800406,-8.641587,-4.002049,1.3683026,0.07209172,-3.100714,-1.5460945,-1.5932204,-4.877635,-4.2504344,-1.2879184,-0.75546336,-4.4301324,jazz
41557,1769.4282675269487,3966.4393307714618,-262.10797,108.99054,-6.34092,55.17393,-10.668638,18.520815,-4.2507772,18.553392,-19.704418,17.57757,-10.986868,11.923825,-3.4338565,7.191701,-8.850464,4.9823055,-4.036401,-0.111064725,-0.8182086,-0.6121923,jazz
32922,1004.7574201659103,1811.2538065545243,-246.96925,168.0154,-19.797491,21.995052,-0.7389024,15.092532,-1.276478,4.740401,-2.0533211,6.5338616,-1.3890997,5.62546,-0.2856669,5.6628942,3.2056057,1.8701098,7.0246053,5.050238,2.4544013,-0.91119057,jazz
41020,1378.6753716271073,2584.991922400667,-248.04065,125.96372,-12.62705,30.244604,-1.08682,-2.2237864,1.9342357,0.23698252,2.699163,-4.4125104,-6.465382,-6.5109196,-3.995319,2.336354,0.357963,-4.059645,-1.5115316,-3.5222223,-6.183241,-7.3376203,jazz
21002,749.4465657215492,1134.090358088022,-296.7094,172.36179,16.870985,18.944473,1.3714212,14.397394,1.0102316,9.52604,-7.4072003,3.5161057,-7.660177,-0.10548263,-7.9482703,-3.1879535,-8.082698,-4.0588846,-0.8463891,-3.8672452,-2.8241122,-6.9229836,jazz
120209,2915.2020776967365,5865.116609719403,-174.72078,75.89431,-12.799817,52.615498,-29.40738,22.755056,-22.368855,18.625555,-24.709671,21.171358,-13.808962,13.011256,-7.8632345,8.019592,-5.972561,9.52948,-6.001453,2.3498628,-3.3544946,2.5056322,jazz
65985,1545.8301777915788,2722.1682519757833,-190.61763,144.0196,-28.387869,33.796574,-1.2907634,-2.2981575,-5.647254,-3.646698,-10.532908,-2.850047,-7.7049165,-8.587104,-5.302705,-4.027534,-4.785586,-5.7510605,-3.8774357,-3.652728,-7.231783,-7.698559,jazz
52560,1748.3486883454468,3685.416874365574,-204.78166,117.437454,-20.935827,42.01605,-10.355551,19.221493,-11.6420145,7.9835577,-20.267996,8.788079,-11.700525,5.1742764,-11.23528,6.06809,-5.1426406,7.8161526,-1.2077162,-1.0720758,-3.1605372,-1.5368363,jazz
56099,1687.9309171434163,3354.8497317285382,-319.0248,115.67262,-23.03746,52.595093,-12.81113,14.634926,-8.212763,0.30544734,-23.86931,10.836661,-9.588441,7.476499,-4.2497783,2.9903603,-4.403314,-1.0478286,-5.3929133,-5.5100737,-6.9689856,-1.7196778,jazz
61981,1981.9823821841667,4262.017100039879,-201.77866,109.28781,-15.506359,44.262638,-11.043763,18.838411,-11.305833,18.402466,-18.90308,11.213675,-11.9057455,6.954171,-11.655334,7.077492,-9.114691,9.886351,-5.6547832,-3.3263886,-5.450313,-0.31194255,jazz
136935,3905.0663421586682,8036.631063297564,-158.35345,49.628304,21.610638,16.520689,11.424401,6.255049,5.6390014,-0.18564112,-0.23795125,-1.9907088,2.0271473,2.6864686,-1.462791,-1.8032869,-1.8263936,-3.3095737,-1.525185,-1.1921355,-2.9823668,-1.8667789,jazz
45535,1733.7356811346049,3379.9718020410382,-154.33813,110.678246,-22.296112,21.155048,4.270861,4.7511244,-4.0849113,-1.0139266,-6.4087467,-9.243103,-3.6306067,-5.5059047,0.5389928,-0.5093865,-4.806393,-11.206602,-3.9368002,-1.4692411,-4.4135075,-10.5978565,jazz
61775,2034.4917204627834,4342.462682170823,-202.62045,105.849625,-20.564373,43.89213,-14.276477,25.298754,-15.593869,15.321755,-13.29383,12.276257,-8.766582,10.162179,-1.8646464,6.18843,0.2264475,8.043181,-3.1625724,-0.46440715,-3.5874956,0.7153446,jazz
38835,1367.435200194705,2631.480659077726,-414.08255,104.827614,-7.8329186,37.852913,0.19329083,23.407957,-7.29628,5.744216,-1.0660847,8.488757,-5.500467,0.87730056,-1.4534097,7.7231297,1.2383417,6.0243335,5.239429,2.4316692,7.6198883,9.826577,jazz
51489,1873.837624733779,4008.739667923434,-277.26624,95.78777,-2.948966,43.91847,1.9368131,22.255892,-6.142646,22.457829,-12.839392,10.77821,-7.53352,3.5946443,-5.07887,6.7608247,3.6342127,6.721114,1.7767844,-2.121665,-5.3743963,-5.3303514,jazz
36998,1574.959956587146,3339.64492550029,-69.57057,125.99278,-5.150374,30.774843,8.313547,5.085073,-3.913447,5.374507,-10.77791,9.031307,-8.259541,4.7895656,-5.1246743,2.208006,-4.77972,0.62322795,0.03530263,1.2361871,4.0338793,5.0852356,jazz
42206,1650.9582872211786,3658.879241589327,-253.17778,122.693375,-5.6654363,40.575787,-5.834476,18.414371,-16.655174,14.596436,-15.156902,8.2098465,-13.885359,8.284788,-7.303147,5.428729,-6.3066473,2.7849534,-4.236988,0.53808886,-1.4865992,-2.5326371,jazz
54172,2152.8430463253017,5015.7957851471865,-215.3706,100.935074,17.103338,12.981273,16.05995,4.7681456,4.5719385,-3.135014,-4.1529493,-2.297984,-4.922637,-3.3403125,-1.4198282,-5.0278635,-0.6783644,1.3401785,1.9982686,-0.24758863,0.9631242,-2.1385095,jazz
36743,1352.8857477220752,2713.250208454176,-267.31516,129.0458,-14.718589,41.268223,-1.0152887,22.954588,-8.12934,11.185735,-9.073109,11.322412,-5.5022388,13.576351,-1.1756647,1.8752235,-2.7165387,3.2803187,-1.5964905,0.26061377,-0.6119166,4.514317,jazz
45746,2428.058768410789,5925.969141984484,-192.53929,80.96841,25.694563,18.537584,14.170473,1.2607206,4.087109,-1.4164069,2.6693687,5.2480783,3.723307,0.29042122,7.335002,0.883828,-1.2182316,-1.3406187,1.1556469,2.675897,3.2250175,-3.0074208,jazz
25580,1391.5959542659566,2913.9606228877096,-179.79295,114.698006,28.397097,36.0584,11.135541,12.761848,3.7982714,8.478697,-0.06284381,5.388269,1.0202451,2.6880958,-3.727063,-0.33525023,-0.83537567,2.4741316,0.15115353,1.5134333,-1.294143,1.399375,jazz
